team_id,web_name,Position,fixture_difficulty,opponent_team,player_fixture_id,goals_scored,assists,clean_sheets,goals_conceded,bonus,penalties_saved,saves,penalties_missed,player_form,venue_strength,venue_defence_strength,venue_attack_strength,venue_win_percentage,total_points
1,Trossard,MID,4.0,16,26_11,0.41653007,0.1438519,0.21650802,0.2397461,-0.10491607,0.0028108405,-0.06583291,-0.0010664668,1.5601173020527859,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,2.6419851602986455
1,Trossard,MID,2.0,16,26_12,0.22078794,0.061327495,0.12592469,0.18479002,0.42755845,-0.12313139,-0.13256985,0.13720362,1.5601173020527859,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.9513411670923233
1,White,DEF,2.0,16,29_10,0.074037105,0.26391292,0.037143506,0.80500036,0.75784975,0.010380343,-0.124923475,-0.08759587,3.12316715542522,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,1.5599805961052577
1,White,DEF,4.0,16,29_11,-0.072304696,0.06602205,0.018245734,0.63628393,0.6693123,-0.10103087,-0.40009165,-0.24039859,3.12316715542522,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,-0.26922604689995444
1,White,DEF,2.0,16,29_12,0.074037105,0.26391292,0.037143506,0.80500036,0.75784975,0.010380343,-0.124923475,-0.08759587,3.12316715542522,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,1.5599805961052577
1,Xhaka,MID,2.0,16,30_10,-0.0029108152,-0.017445253,-0.063313514,-0.05714648,-0.17862904,0.027721796,0.17945024,0.004876378,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,-0.17997616529464722
1,Xhaka,MID,4.0,16,30_11,0.2067211,0.088761404,0.29204938,0.121110275,-0.14778411,-0.28911552,0.13917252,-0.017202403,0.0,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,0.032982178032398224
1,Xhaka,MID,2.0,16,30_12,-0.0029108152,-0.017445253,-0.063313514,-0.05714648,-0.17862904,0.027721796,0.17945024,0.004876378,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,-0.17997616529464722
1,Zinchenko,DEF,2.0,16,31_10,0.096160695,-0.23824677,0.24916631,0.4426132,0.1448111,-0.015412524,0.061389614,-0.031741425,1.3372434017595307,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.8171367260317007
1,Zinchenko,DEF,4.0,16,31_11,-0.121698335,0.0960385,0.17388946,0.43276605,0.1758756,0.02017574,0.09771536,-0.18211298,1.3372434017595307,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,0.6681587720910709
1,Zinchenko,DEF,2.0,16,31_12,0.096160695,-0.23824677,0.24916631,0.4426132,0.1448111,-0.015412524,0.061389614,-0.031741425,1.3372434017595307,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.8171367260317007
1,Raya,GKP,2.0,18,113_10,-0.031717394,-0.019198861,0.3610159,0.5970484,0.104278274,0.19123532,0.8702591,-0.007586726,1.745845552297165,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,2.325844772780935
1,Raya,GKP,4.0,18,113_11,0.10378637,-0.024458136,0.4999406,0.2765299,0.121144004,-0.3139617,0.92803496,0.016283264,1.745845552297165,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,1.6006308222810428
1,Raya,GKP,2.0,18,113_12,-0.031717394,-0.019198861,0.3610159,0.5970484,0.104278274,0.19123532,0.8702591,-0.007586726,1.745845552297165,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,2.325844772780935
1,Rice,MID,2.0,16,540_10,-0.033200067,0.07179075,0.5073163,0.47810963,0.5754647,-0.10146403,0.089893945,-0.030571997,2.1173020527859236,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.685976754873991
1,Rice,MID,4.0,16,540_11,0.63121885,-0.27250236,0.33111185,0.75180936,0.35823083,-0.64082885,0.04183329,-0.1480518,2.1173020527859236,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,0.11988919973373413
1,Rice,MID,2.0,16,540_12,-0.033200067,0.07179075,0.5073163,0.47810963,0.5754647,-0.10146403,0.089893945,-0.030571997,2.1173020527859236,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.685976754873991
1,Nelson,MID,2.0,16,578_10,-0.025797425,0.041221086,0.010356783,-0.039276097,-0.034379188,0.11634076,0.10279399,-0.15877217,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.8699018517509103
1,Nelson,MID,4.0,16,578_11,-0.012051759,-0.22412032,-0.09222543,0.048023965,0.14934713,0.0070787687,0.24162894,-0.24307388,0.0,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,-0.15395645424723625
1,Nelson,MID,2.0,16,578_12,-0.025797425,0.041221086,0.010356783,-0.039276097,-0.034379188,0.11634076,0.10279399,-0.15877217,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.8699018517509103
1,J.Timber,DEF,2.0,16,585_10,-0.06654065,0.07874365,-0.11974223,-0.120196775,-0.15198193,-0.209183,0.11182293,0.19895267,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,-2.2000552614529925
1,J.Timber,DEF,4.0,16,585_11,0.12704092,0.4741065,-0.11863358,0.0003261976,-0.29016885,-0.121388935,-0.096339375,-0.28774524,0.0,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,1.2373347195486226
1,J.Timber,DEF,2.0,16,585_12,-0.06654065,0.07874365,-0.11974223,-0.120196775,-0.15198193,-0.209183,0.11182293,0.19895267,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,-2.2000552614529925
1,Hein,GKP,2.0,16,646_10,-0.11599421,0.33552718,0.017726595,0.028355949,-0.23158747,-0.03508551,-0.037971757,-0.06940903,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.09003910484413305
1,Hein,GKP,4.0,16,646_11,0.155689,-0.16290607,0.086042576,0.43028486,0.10464305,0.1405596,0.07473681,0.068209514,0.0,0.8042995839112346,0.8054050121849199,0.84151376146789,75.0,1.1412781129280727
1,Hein,GKP,2.0,16,646_12,-0.11599421,0.33552718,0.017726595,0.028355949,-0.23158747,-0.03508551,-0.037971757,-0.06940903,0.0,0.6244209133024488,0.6263283452613316,0.6370572207084468,60.0,0.09003910484413305
2,Alex Moreno,DEF,2.0,15,32_10,-0.07511137,-0.01961803,0.09002876,-0.03568265,-0.110034764,-0.02193476,0.015367563,0.09860137,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,-0.4354846188798547
2,Alex Moreno,DEF,2.0,15,32_11,0.074711345,0.11440897,0.08953452,-0.0011578519,-0.06137448,0.014084565,-0.011940901,0.08440426,0.0,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,1.0765849631279707
2,Alex Moreno,DEF,2.0,15,32_12,-0.07511137,-0.01961803,0.09002876,-0.03568265,-0.110034764,-0.02193476,0.015367563,0.09860137,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,-0.4354846188798547
2,Bailey,MID,2.0,15,34_10,0.34986737,0.33945113,0.20443594,0.14767836,0.44292045,-0.038124423,0.52852315,0.034720425,2.4516129032258065,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,3.1549836955964565
2,Bailey,MID,2.0,15,34_11,0.22186737,0.43697625,0.27875876,0.08689545,0.5300181,-0.012791498,0.5025641,0.12830806,2.4516129032258065,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,2.9084688518196344
2,Bailey,MID,2.0,15,34_12,0.34986737,0.33945113,0.20443594,0.14767836,0.44292045,-0.038124423,0.52852315,0.034720425,2.4516129032258065,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,3.1549836955964565
2,Buendia,MID,2.0,15,35_10,0.04225172,-0.32393497,-0.08401599,0.008342413,0.1936192,-0.29656762,0.16372539,0.04761302,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,-2.2290072292089462
2,Buendia,MID,2.0,15,35_11,0.12971129,-0.40060753,-0.083707355,0.016261725,0.11038872,-0.26868337,0.19474079,-0.01968551,0.0,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,-1.830630637705326
2,Buendia,MID,2.0,15,35_12,0.04225172,-0.32393497,-0.08401599,0.008342413,0.1936192,-0.29656762,0.16372539,0.04761302,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,-2.2290072292089462
2,Cash,DEF,2.0,15,36_10,0.22147232,0.04583796,0.3288423,1.2817369,0.53195536,0.031797532,0.14721486,-0.08650187,1.906158357771261,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,2.741840905199448
2,Cash,DEF,2.0,15,36_11,0.03377203,0.057917796,0.3194882,1.3925468,0.47417316,0.0019933032,0.111997575,0.11832318,1.906158357771261,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,0.8661056219910581
2,Cash,DEF,2.0,15,36_12,0.22147232,0.04583796,0.3288423,1.2817369,0.53195536,0.031797532,0.14721486,-0.08650187,1.906158357771261,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,2.741840905199448
2,Chambers,DEF,2.0,15,37_10,0.05128493,0.19631845,0.028502708,0.1087675,-0.044930287,-0.037717156,-0.038112793,0.2553054,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,0.17357982136309147
2,Chambers,DEF,2.0,15,37_11,-0.02859769,0.122849286,0.09410585,0.120817415,0.02489536,0.07273627,-0.24794784,0.23712097,0.0,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,0.3783590278277794
2,Chambers,DEF,2.0,15,37_12,0.05128493,0.19631845,0.028502708,0.1087675,-0.044930287,-0.037717156,-0.038112793,0.2553054,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,0.17357982136309147
2,Coutinho,MID,2.0,15,38_10,0.19891039,0.0076460177,0.16053343,0.038063608,-0.0013228361,0.10315255,-0.03955393,-0.12110861,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,1.9346805387176573
2,Coutinho,MID,2.0,15,38_11,0.03430333,-0.09245045,0.037287947,0.09498026,0.17055908,0.09315995,0.030438613,-0.045263365,0.0,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,0.6583388186991215
2,Coutinho,MID,2.0,15,38_12,0.19891039,0.0076460177,0.16053343,0.038063608,-0.0013228361,0.10315255,-0.03955393,-0.12110861,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,1.9346805387176573
2,Davis,FWD,2.0,15,39_10,0.0045404546,-0.049562704,-0.06442462,-0.06686176,-0.015831936,0.100978374,-0.020929584,0.06435827,0.0,0.9751819986763733,0.9706137497289091,0.9645776566757494,100.0,0.22981709986925125
2,Davis,FWD,2.0,15,39_11,-0.022066105,-0.008083116,-0.0036722282,-0.15292127,0.19841482,0.13614988,0.03751134,0.15160486,0.0,0.4861581137309293,0.48525079111046454,0.5510091743119268,40.0,0.46344074234366417
